,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
975,CN(C)S(=O)(=O)c1cccc(NC(=S)N/N=C/c2ccc(O)c(O)c2O)c1,-0.0,1.0,0.0,1.0,60.38061138651956,0.0,1.0,-0.08929486864846474,0.0,1.0,-0.053207942621167285,0.0,0.0,48.0,1.0,-0.0,1.0
976,CN(C)c1ccc(-c2nnc(-c3ccc(S(=O)(=O)C(F)F)cc3)o2)cc1,1.0,0.0,0.0,0.0,98.40922196942842,1.0,0.0,-0.43946921771270125,0.0,0.0,-0.22918659421079748,0.0,0.0,34.0,0.0,1.0,0.0
977,CN(C)c1ccc(/C=C(\C#N)C(=O)NCc2ccco2)cc1,-0.0,1.0,0.0,0.0,98.34788934251502,0.0,0.0,-0.41961338780111784,0.0,0.0,-0.20301552622026472,0.0,0.0,42.0,1.0,-0.0,1.0
978,CN(C)c1ccc(/C=C2\N=C(C(C)(C)C)OC2=O)cc1,1.0,0.0,0.0,0.0,76.54773080549367,0.0,0.0,-0.3005527334459488,0.0,0.0,-0.14847846135924173,0.0,0.0,43.0,1.0,-0.0,1.0
979,CN(C)c1ccc(/C=N/N(CCC(=O)NC(C)(C)C)C2=NS(=O)(=O)c3ccccc32)cc1,1.0,0.0,1.0,0.0,99.67587687339798,0.0,0.0,-0.39846055977982076,0.0,0.0,-0.21511660493934243,0.0,0.0,53.0,0.0,1.0,0.0
980,CN(C)c1ccc(/C=N/NC2=NS(=O)(=O)c3ccccc32)cc1,1.0,0.0,1.0,0.0,98.85588575286269,0.0,0.0,-0.43098984154346104,0.0,0.0,-0.22864536814617983,0.0,0.0,41.0,0.0,1.0,0.0
981,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,-0.0,1.0,0.0,0.0,80.48123031629024,0.0,0.0,-0.4297114391491505,0.0,0.0,-0.2221471022364033,0.0,0.0,33.0,0.0,1.0,0.0
982,CN(C)c1cccc2c1c(NS(=O)(=O)c1cn(C)cn1)nn2C,-0.0,1.0,0.0,0.0,97.096926952108,0.0,0.0,-0.38956594292071645,0.0,0.0,-0.19670602366566328,0.0,0.0,30.0,0.0,1.0,0.0
983,CN(CC(=O)NCc1ccccn1)S(=O)(=O)c1ccc(Br)cc1,1.0,0.0,1.0,0.0,99.85865695067386,1.0,0.0,-0.4365381717686486,0.0,0.0,-0.2310356601769091,1.0,0.0,26.0,0.0,1.0,0.0
984,CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1c1ccccc1,1.0,0.0,0.0,0.0,98.49210788414858,0.0,0.0,-0.4157642377792584,0.0,0.0,-0.1991110056627183,0.0,0.0,33.0,0.0,1.0,0.0
985,CN1C(=O)C(=Cc2cn(CC(=O)N3CCCCC3)c3ccccc23)C(=O)N(C)C1=O,1.0,0.0,0.0,0.0,86.27935004008741,0.0,0.0,-0.3464310576463023,0.0,0.0,-0.14290361183290137,0.0,0.0,36.0,1.0,-0.0,1.0
986,CN1C(=O)C(=Cc2sc(=O)n(-c3ccccc3)c2N2CCCCC2)C(=O)N(C)C1=O,1.0,0.0,0.0,0.0,79.13566093813266,0.0,0.0,-0.40030362849674395,0.0,0.0,-0.1924032951934796,0.0,0.0,46.0,1.0,-0.0,1.0
987,CN1C(=O)c2cccc3c(N)ccc(c23)C1=O,1.0,0.0,0.0,0.0,80.25302802601729,0.0,0.0,-0.4034039270328582,0.0,0.0,-0.2158101418567401,0.0,0.0,51.0,0.0,1.0,0.0
988,CN1C(=O)c2ccccc2NC(=O)[C@]12O[C@@H]2c1cccc(O)c1,-0.0,1.0,0.0,0.0,95.772460064652,0.0,0.0,-0.17370680737971184,0.0,0.0,-0.10511460745599195,0.0,0.0,44.0,0.0,1.0,0.0
989,CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cccc(Cl)c3Cl)C2C1,-0.0,1.0,0.0,1.0,61.15938583962412,0.0,1.0,-0.0489093533401968,0.0,1.0,-0.02533830819006025,0.0,0.0,29.0,1.0,-0.0,1.0
990,CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3ccncc3)C2C1,-0.0,1.0,0.0,1.0,47.36983450233212,0.0,1.0,-0.044268642908982435,0.0,1.0,-0.022824545307493324,0.0,0.0,47.0,1.0,-0.0,1.0
991,CN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3cccc(Cl)c3)C2C1,-0.0,1.0,0.0,1.0,63.521190990852254,0.0,1.0,-0.04727795561716551,0.0,1.0,-0.02470073485003067,0.0,1.0,59.0,1.0,-0.0,1.0
992,CN1CCc2c(sc3c2C(=O)NC(c2ccccn2)N3)C1,-0.0,1.0,0.0,0.0,95.39357470784635,0.0,0.0,-0.3979201103330852,0.0,0.0,-0.23125095754828423,0.0,0.0,51.0,0.0,1.0,0.0
993,CN1Cc2c(c(C#N)c(N)n(C)c2=S)CC1(C)C,-0.0,1.0,0.0,0.0,89.19569337016534,1.0,0.0,-0.43833933218520355,1.0,0.0,-0.23827398472611683,0.0,0.0,48.0,1.0,-0.0,1.0
994,CN1c2ccc(C=O)c3c(C=O)ccc(c23)N(C)C1(C)C,1.0,0.0,0.0,1.0,65.45722055349731,1.0,0.0,-0.44225492272412575,0.0,0.0,-0.22442496141936824,0.0,0.0,35.0,0.0,1.0,0.0
995,CN=C1S/C(=C\c2ccc(N3CCCC3)c(F)c2)C(=O)N1C,-0.0,1.0,0.0,0.0,87.76911839475012,0.0,0.0,-0.4286943762659394,0.0,0.0,-0.2077920474398498,0.0,1.0,59.0,1.0,-0.0,1.0
996,CN=C1S/C(=C\c2cn(CC(=O)OC)c3ccccc23)C(=O)N1C,1.0,0.0,0.0,0.0,84.58833564168646,0.0,0.0,-0.15497655190094284,0.0,0.0,-0.0628456316055279,0.0,0.0,28.0,0.0,1.0,0.0
997,CN=c1scc(C)n1/N=C/c1ccc(O)c(O)c1O,1.0,0.0,0.0,0.0,89.77563055023911,0.0,0.0,-0.11835140015936564,0.0,0.0,-0.06117721853877519,0.0,0.0,32.0,1.0,-0.0,1.0
998,CNC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3C)cc2)sc2c1CCN(C)C2,1.0,0.0,1.0,0.0,98.8236658743578,0.0,0.0,-0.4170318776474025,0.0,0.0,-0.2241076068233597,1.0,0.0,26.0,0.0,1.0,0.0
999,CNCc1ccccc1Sc1ccc(O)c(O)c1,1.0,0.0,0.0,0.0,94.87607074743538,0.0,0.0,-0.3872316338521819,0.0,0.0,-0.20486655364940057,0.0,0.0,54.0,1.0,-0.0,1.0
1000,CNc1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,90.10773088224286,1.0,0.0,-0.441723381476751,0.0,0.0,-0.2305108820497703,0.0,0.0,32.0,0.0,1.0,0.0
1001,CNc1ccc2nc3ccccc3[n+](C)c2c1.[O-][Cl+3]([O-])([O-])[O-],-0.0,1.0,0.0,0.0,83.85539276710185,0.0,0.0,-0.38121488228102135,0.0,0.0,-0.1948383197021577,0.0,0.0,42.0,1.0,-0.0,1.0
1002,COC(=O)/C(C#N)=C/c1c(Oc2cc(C)cc(C)c2)nc2c(C)cccn2c1=O,1.0,0.0,0.0,0.0,97.33276711304619,0.0,0.0,-0.1069873509330935,0.0,0.0,-0.06158652260665476,0.0,0.0,41.0,0.0,1.0,0.0
1003,COC(=O)/C=C1\C(=O)N(c2nc3ccccc3s2)C(=S)N1c1ccc(F)cc1,1.0,0.0,0.0,0.0,86.57011464737715,0.0,0.0,-0.39301381473614205,0.0,0.0,-0.18742905837060359,0.0,0.0,30.0,0.0,1.0,0.0
1004,COC(=O)C1=C(C)N(c2ccccc2)/C(=C/c2ccco2)C1=O,-0.0,1.0,0.0,0.0,73.6597779417706,0.0,0.0,-0.19891015795509745,0.0,0.0,-0.09999749662584428,0.0,0.0,28.0,0.0,1.0,0.0
1005,COC(=O)C1=C(C)N=C2SC(C#N)=C(N)N2C1c1cccc(OC)c1,1.0,0.0,0.0,0.0,89.93254556981769,0.0,0.0,-0.35619781518728455,0.0,0.0,-0.1913731297328757,0.0,0.0,28.0,0.0,1.0,0.0
1006,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12,-0.0,1.0,0.0,0.0,96.30788657454323,0.0,0.0,-0.33121374454966535,0.0,0.0,-0.1800606333190231,0.0,0.0,35.0,1.0,-0.0,1.0
1007,COC(=O)C1=NN(C(=O)c2ccc(C)cc2)C(O)(c2ccc(Cl)cc2)C1,1.0,0.0,1.0,0.0,99.53042855558645,0.0,0.0,-0.43531989995811904,0.0,0.0,-0.22523912352648942,0.0,0.0,40.0,0.0,1.0,0.0
1008,COC(=O)C1CSc2[nH]c(=O)sc2C1c1ccccc1,-0.0,1.0,1.0,0.0,99.68393126333605,0.0,0.0,-0.43540740013001916,0.0,0.0,-0.22495034091897798,0.0,1.0,57.0,1.0,-0.0,1.0
1009,COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C(C3CC3)N(c3ccc(CO)cc3)C=C2C1=O,-0.0,1.0,0.0,0.0,94.0593456945709,0.0,0.0,-0.35620152738107713,0.0,0.0,-0.2064096566259357,0.0,0.0,36.0,0.0,1.0,0.0
1010,COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,1.0,0.0,0.0,1.0,60.38713161024924,0.0,1.0,-0.08117470999394784,0.0,1.0,-0.0482145362722049,0.0,0.0,42.0,0.0,1.0,0.0
1011,COC(=O)CCC(=O)OC1(C)C(=O)C=C2C=C(c3ccsc3)OC=C2C1=O,1.0,0.0,0.0,1.0,45.42283186814304,0.0,1.0,-0.10280411415172981,0.0,0.0,-0.057752839765206454,0.0,0.0,41.0,0.0,1.0,0.0
1012,COC(=O)CCCC1=CC2=CC(=O)C(C)(O)C(=O)C2=CO1,-0.0,1.0,0.0,0.0,78.12177207821718,0.0,1.0,-0.03119326771653689,0.0,1.0,-0.015442918078792233,0.0,0.0,39.0,0.0,1.0,0.0
1013,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CO1,1.0,0.0,0.0,0.0,74.91046349070335,0.0,1.0,-0.047636210766275416,0.0,1.0,-0.027452204167345635,1.0,0.0,27.0,0.0,1.0,0.0
1014,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccc(Cl)nc3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,58.85875508170506,0.0,1.0,-0.04120473152802053,0.0,1.0,-0.024295572163875494,0.0,0.0,35.0,0.0,1.0,0.0
1015,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccco3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,66.65915993777331,0.0,1.0,-0.04404026449970893,0.0,1.0,-0.025466848003246036,0.0,0.0,42.0,0.0,1.0,0.0
1016,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3cccs3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,62.11410615820417,0.0,1.0,-0.026826969967065916,0.0,1.0,-0.013686126818113023,0.0,0.0,49.0,0.0,1.0,0.0
1017,COC(=O)Cc1[nH]n(-c2nc3ccccc3s2)c(=O)c1C(C)=Nc1ccccc1,1.0,0.0,0.0,0.0,90.81901596124553,0.0,0.0,-0.40606442330669035,0.0,0.0,-0.18947002271374708,0.0,0.0,29.0,0.0,1.0,0.0
1018,COC(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccc(OC)cc3)C2=O)c2ccccc21,-0.0,1.0,0.0,0.0,78.08381701918657,0.0,1.0,-0.008175878028713045,0.0,1.0,-0.0030343983211060005,0.0,0.0,54.0,1.0,-0.0,1.0
1019,COC(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3)C2=O)c2ccccc21,-0.0,1.0,0.0,1.0,63.36873889499969,0.0,1.0,-0.00865779779962301,0.0,1.0,-0.003398139653096888,0.0,0.0,43.0,1.0,-0.0,1.0
1020,COC(=O)Cn1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,1.0,0.0,0.0,0.0,73.11172383725565,0.0,1.0,-0.011630981751877824,0.0,1.0,-0.002873144506278672,1.0,0.0,27.0,1.0,-0.0,1.0
1021,COC(=O)[C@@]1(C#N)[C@@H]2C=CC(C(C)=O)=CN2[C@@H](C(N)=O)[C@@H]1c1ccc(F)cc1,-0.0,1.0,0.0,0.0,84.23361368896963,0.0,0.0,-0.3460121985004962,0.0,0.0,-0.18815144343831466,0.0,1.0,57.0,0.0,1.0,0.0
1022,COC(=O)[C@H](CCSC)NC(=O)NC1CCN(Cc2ccccc2)CC1,1.0,0.0,1.0,0.0,99.65214900961757,1.0,0.0,-0.44070879506436805,0.0,0.0,-0.224738836662799,0.0,0.0,36.0,0.0,1.0,0.0
1023,COC(=O)c1c(=O)n(O)c2ccc(OC)cc2[n+]1[O-],1.0,0.0,0.0,0.0,95.49952938356851,0.0,0.0,-0.42316654831478395,0.0,0.0,-0.22502366029173607,0.0,0.0,30.0,0.0,1.0,0.0
1024,COC(=O)c1c(Cl)c2n3ccccc3c(C)c(-c3ccccc3)c-2c1C(=O)OC,-0.0,1.0,0.0,0.0,78.17300640648656,0.0,0.0,-0.42415395581531673,0.0,0.0,-0.22899251050255007,0.0,0.0,41.0,0.0,1.0,0.0
1025,COC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc(C)c1C,1.0,0.0,0.0,0.0,93.00453073398299,0.0,0.0,-0.4169309846518124,0.0,0.0,-0.20987252448239319,0.0,0.0,32.0,0.0,1.0,0.0
1026,COC(=O)c1ccc(COc2ccc(/C=C(\C#N)c3nc4ccccc4[nH]3)cc2OC)o1,1.0,0.0,0.0,0.0,91.995838501166,0.0,0.0,-0.188853953061876,0.0,0.0,-0.09559952410757665,0.0,0.0,30.0,0.0,1.0,0.0
1027,COC(=O)c1ccccc1NCc1cc(=O)oc2cc(O)c(O)cc12,1.0,0.0,0.0,0.0,78.9703769169314,0.0,0.0,-0.39408825673495207,0.0,0.0,-0.19668440047429372,0.0,0.0,28.0,1.0,-0.0,1.0
1028,COCC1CCN(C(=O)CC2C(=O)NCCN2Cc2cccc(Oc3ccccc3)c2)CC1,1.0,0.0,1.0,0.0,99.84784446411524,0.0,0.0,-0.3579390181710307,0.0,0.0,-0.20992176022832756,1.0,0.0,26.0,0.0,1.0,0.0
1029,COCCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,1.0,62.81740881197088,0.0,1.0,-0.09612794269530549,0.0,1.0,-0.0528615849484014,0.0,0.0,50.0,0.0,1.0,0.0
1030,COCCCn1c(N)c(-c2nc3ccccc3n2C)c2nc3ccccc3nc21,-0.0,1.0,0.0,0.0,89.04789892497472,0.0,0.0,-0.36963072597339547,0.0,0.0,-0.1839698005194648,0.0,0.0,34.0,0.0,1.0,0.0
1031,COCCN1CCC(CNCc2c(C(=O)N3CCCCC3)nc3c(C)cccn23)C1,1.0,0.0,1.0,0.0,98.95380537444238,0.0,0.0,-0.4330238246052534,0.0,0.0,-0.2230162867342761,0.0,0.0,49.0,0.0,1.0,0.0
1032,COCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,1.0,62.664297178102196,0.0,1.0,-0.0885694319993419,0.0,1.0,-0.04936743913342594,0.0,0.0,45.0,0.0,1.0,0.0
1033,COCCn1c(=N)c(S(=O)(=O)c2ccc(Br)cc2)cc2c(=O)n3ccccc3nc21,-0.0,1.0,0.0,0.0,76.19183541630055,0.0,0.0,-0.33814436206193993,0.0,0.0,-0.18671939140361582,0.0,0.0,45.0,0.0,1.0,0.0
1034,COc1[nH]c(/N=C/c2ccccc2)c(C#N)c1C#N,1.0,0.0,0.0,0.0,92.13729408981315,0.0,0.0,-0.4260360222322724,0.0,0.0,-0.2064759648195044,0.0,1.0,59.0,0.0,1.0,0.0
1035,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,-0.0,1.0,0.0,0.0,74.61029135916957,0.0,1.0,-0.08781884332956723,0.0,1.0,-0.05205312883088627,0.0,0.0,34.0,1.0,-0.0,1.0
1036,COc1c(O)cccc1[C@@H](O)C1CCN(CCc2ccc(F)cc2)CC1,1.0,0.0,0.0,0.0,95.06151481252869,0.0,0.0,-0.43058113299799994,0.0,0.0,-0.23497621016283107,0.0,0.0,29.0,0.0,1.0,0.0
1037,COc1c(O)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,-0.0,1.0,0.0,0.0,95.06151481252869,0.0,0.0,-0.43058113299799994,0.0,0.0,-0.23497621016283107,0.0,0.0,39.0,0.0,1.0,0.0
1038,COc1cc(/C=C2/C(=O)NN(c3cccc(C)c3)C2=O)cc([N+](=O)[O-])c1O,-0.0,1.0,0.0,0.0,85.52351417109168,0.0,0.0,-0.2762111923350036,0.0,0.0,-0.15229747537083013,1.0,0.0,27.0,1.0,-0.0,1.0
1039,COc1cc(/C=C2\C(=O)NN(c3ccccc3)C2=O)cc([N+](=O)[O-])c1O,-0.0,1.0,0.0,0.0,84.08271473874764,0.0,0.0,-0.34375746397924284,0.0,0.0,-0.1876926474541245,0.0,0.0,30.0,1.0,-0.0,1.0
1040,COc1cc(/C=C2\CCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1OC,-0.0,1.0,0.0,0.0,88.78537827127919,0.0,0.0,-0.416252555487155,0.0,0.0,-0.19656579386834463,1.0,0.0,26.0,0.0,1.0,0.0
1041,COc1cc(C(=O)NC(c2ccccc2)c2ccccc2)cc(OC)c1C,1.0,0.0,1.0,0.0,99.86795540428092,0.0,0.0,-0.43484188276509994,1.0,0.0,-0.2373703560353423,0.0,0.0,47.0,0.0,1.0,0.0
1042,COc1cc(C(CC(=O)N2CCCC2)c2c(OC)cc(OC)c3ccc(=O)oc23)cc(OC)c1OC,-0.0,1.0,1.0,0.0,99.39480382640437,1.0,0.0,-0.43735935441086504,1.0,0.0,-0.2393059084153542,0.0,0.0,39.0,0.0,1.0,0.0
1043,COc1cc(C(CCN2CCCC2)c2c(OC)cc(OC)c3c(-c4ccccc4)cc(=O)oc23)cc(OC)c1OC,1.0,0.0,0.0,0.0,94.05463614325902,0.0,0.0,-0.43183043966623774,0.0,0.0,-0.22757575033834007,0.0,0.0,48.0,0.0,1.0,0.0
1044,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c([N+](=O)[O-])cc1OC,1.0,0.0,0.0,0.0,84.59892599817906,0.0,0.0,-0.4274349398530628,1.0,0.0,-0.274885488678547,0.0,0.0,54.0,0.0,1.0,0.0
1045,COc1cc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccnc4)c32)cc(Br)c1O,1.0,0.0,0.0,0.0,88.14719703261187,0.0,0.0,-0.17687128050899004,0.0,0.0,-0.0938045940033172,0.0,0.0,34.0,0.0,1.0,0.0
1046,COc1cc(C2C3CN(C)CC=C3C(C#N)=C(N)C2(C#N)C#N)ccc1OC(C)C,-0.0,1.0,0.0,1.0,63.98232084147642,0.0,1.0,-0.04546231056376655,0.0,1.0,-0.02402697813381907,0.0,0.0,30.0,1.0,-0.0,1.0
1047,COc1cc(NC(=O)CSc2nc3ncnc(N)c3[nH]2)c(C(=O)O)cc1OC,-0.0,1.0,0.0,0.0,93.60743029949919,0.0,0.0,-0.4187622252279151,1.0,0.0,-0.24214202804456755,0.0,0.0,31.0,0.0,1.0,0.0
1048,COc1cc(NCCCC(C)N)c2ncccc2c1,-0.0,1.0,0.0,0.0,90.11802118737117,0.0,0.0,-0.43197789417084215,0.0,0.0,-0.2256162079043596,1.0,0.0,26.0,0.0,1.0,0.0
1049,COc1cc([C@H](Cc2ccccc2)NC(C)=O)oc(=O)c1,-0.0,1.0,1.0,0.0,99.88767436530178,0.0,0.0,-0.43579118659913896,1.0,0.0,-0.24563891654684736,0.0,0.0,30.0,0.0,1.0,0.0
1050,COc1cc([N+](=O)[O-])cc(/C=N/NC(=O)CC#N)c1O,1.0,0.0,0.0,0.0,97.16768893398958,0.0,0.0,-0.42350148491755346,1.0,0.0,-0.23905986505652174,0.0,0.0,32.0,1.0,-0.0,1.0
1051,COc1cc2c(cc1/C=C1/NC(=O)N(c3ccccc3)C1=O)OCO2,1.0,0.0,0.0,0.0,93.41969337542218,0.0,0.0,-0.4152438389595669,0.0,0.0,-0.2094710453185593,1.0,0.0,27.0,0.0,1.0,0.0
1052,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3ccnc(c13)C2=O,-0.0,1.0,0.0,0.0,86.1029882992975,0.0,0.0,-0.4333886158084627,1.0,0.0,-0.265167573333155,0.0,1.0,57.0,0.0,1.0,0.0
1053,COc1cc2c(cc1OC)C(c1ccc(-c3ccc(Cl)c(Cl)c3)o1)=NCC2,1.0,0.0,0.0,0.0,83.1210252936026,0.0,0.0,-0.4354434650310129,1.0,0.0,-0.24140653513869753,0.0,0.0,35.0,0.0,1.0,0.0
1054,COc1cc2c(cc1OC)C(c1ccc(-c3ccc(Cl)cc3Cl)o1)=NCC2,1.0,0.0,0.0,0.0,85.26082683004832,0.0,0.0,-0.43537742592007384,0.0,0.0,-0.22693189107943587,0.0,0.0,36.0,0.0,1.0,0.0
1055,COc1cc2c3nnc(-c4ccccc4)c-3cn(Cc3ccc(F)cc3)c2cc1OC,1.0,0.0,0.0,0.0,88.12177132639205,0.0,0.0,-0.4325329312714723,0.0,0.0,-0.22268468858606547,0.0,0.0,34.0,0.0,1.0,0.0
1056,COc1ccc(-c2cc(C(=O)N/N=C(\C)c3ccco3)c3ccccc3n2)c(OC)c1,1.0,0.0,0.0,0.0,95.03572658309027,0.0,0.0,-0.42939165271051605,0.0,0.0,-0.22444694815724175,0.0,0.0,32.0,0.0,1.0,0.0
1057,COc1ccc(-c2cn[nH]c2-c2ccc(OCC(=O)NN)cc2O)cc1OC,-0.0,1.0,0.0,0.0,96.706387414085,0.0,0.0,-0.42139789684832707,0.0,0.0,-0.22649913856027715,0.0,0.0,46.0,0.0,1.0,0.0
1058,COc1ccc(-c2nnc(-c3cc4c(ccc5ccccc54)oc3=O)o2)cc1,1.0,0.0,0.0,0.0,94.74735689715756,0.0,0.0,-0.42852640487625077,0.0,0.0,-0.22775105495320716,0.0,0.0,42.0,0.0,1.0,0.0
1059,COc1ccc(-n2c(C)cc(/C=C3\SC(=S)N(Cc4ccco4)C3=O)c2C)cc1,-0.0,1.0,0.0,0.0,90.22964871509794,0.0,0.0,-0.3993238974659384,0.0,0.0,-0.19460334379859687,0.0,0.0,28.0,1.0,-0.0,1.0
1060,COc1ccc(-n2cc(CNCc3cnc4ccccn34)c(-c3cccc(F)c3)n2)cc1,1.0,0.0,0.0,0.0,95.67001176997317,0.0,0.0,-0.42806933191530383,0.0,0.0,-0.21622801454689217,0.0,0.0,37.0,0.0,1.0,0.0
1061,COc1ccc(/C=C/C(=O)c2c(C)cc(C)[nH]c2=O)c2ccccc12,1.0,0.0,0.0,0.0,94.85660150865328,0.0,0.0,-0.4184540499902532,0.0,0.0,-0.2147278672730006,0.0,0.0,28.0,0.0,1.0,0.0
1062,COc1ccc(/C=C/C(=O)c2c(O)n(CCC3=CCCCC3)c(=O)[nH]c2=O)cc1OC,1.0,0.0,0.0,0.0,82.2623063501497,0.0,0.0,-0.4339203921612387,0.0,0.0,-0.21406626515857927,0.0,0.0,47.0,0.0,1.0,0.0
1063,COc1ccc(/C=C/c2nc3sc4c(c3c(=O)o2)CCC4)cc1,1.0,0.0,0.0,0.0,88.0798501331646,0.0,0.0,-0.4145929341031109,0.0,0.0,-0.21616015114637643,0.0,0.0,30.0,0.0,1.0,0.0
1064,COc1ccc(/C=C2/N=C(c3cccs3)OC2=O)cc1OC(C)C,-0.0,1.0,0.0,0.0,78.34180798541364,0.0,0.0,-0.20581478869206196,0.0,0.0,-0.1076366534562225,0.0,0.0,53.0,0.0,1.0,0.0
1065,COc1ccc(/C=C2\CCCC(C(=O)C(F)(F)F)=C2O)cc1OC,1.0,0.0,1.0,0.0,98.90485730584436,0.0,0.0,-0.41339084352890104,0.0,0.0,-0.2134311792200002,0.0,0.0,34.0,0.0,1.0,0.0
1066,COc1ccc(/C=C2\SC(=S)N(CCC(=O)NC3CCCC3)C2=O)cc1OC,-0.0,1.0,0.0,0.0,92.37375636951262,0.0,0.0,-0.42119297968731795,0.0,0.0,-0.2013327363207799,1.0,0.0,27.0,1.0,-0.0,1.0
1067,COc1ccc(/C=C2\SC(=S)N(CCCC(=O)NC3CCCC3)C2=O)cc1OC,1.0,0.0,0.0,0.0,85.05771524229006,0.0,0.0,-0.42322209167777464,0.0,0.0,-0.20758584089230897,0.0,0.0,48.0,1.0,-0.0,1.0
1068,COc1ccc(/C=c2\sc3nc(-c4ccccc4OC)nn3c2=O)c(OC)c1,-0.0,1.0,0.0,0.0,91.93858246011138,0.0,0.0,-0.28513144297982373,0.0,0.0,-0.14081927802287222,0.0,0.0,33.0,0.0,1.0,0.0
1069,COc1ccc(/C=c2\sc3nc(=O)c(C)nn3c2=O)c(OC)c1,-0.0,1.0,0.0,0.0,88.70163131933487,0.0,0.0,-0.4010435179211879,0.0,0.0,-0.19396352926668134,0.0,0.0,40.0,1.0,-0.0,1.0
1070,COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)cc1OC,1.0,0.0,0.0,0.0,96.43591237598486,0.0,0.0,-0.42434790020568036,1.0,0.0,-0.2461908811947647,0.0,0.0,43.0,0.0,1.0,0.0
1071,COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3)cc2)cc1CSCC(=O)O,1.0,0.0,0.0,0.0,94.69416495109235,0.0,0.0,-0.43376268581493777,0.0,0.0,-0.22913927644714127,0.0,0.0,32.0,0.0,1.0,0.0
1072,COc1ccc(C(=O)N=c2c(C#N)cc3c(=O)n4cccc(C)c4nc3n2Cc2ccco2)cc1,1.0,0.0,0.0,0.0,93.7707599123446,0.0,0.0,-0.40813620660105593,0.0,0.0,-0.21426588325396945,0.0,0.0,41.0,0.0,1.0,0.0
1073,COc1ccc(C(=O)c2sc3nc(C)cc(-c4cccs4)c3c2N)cc1,-0.0,1.0,0.0,0.0,76.8075066976399,0.0,0.0,-0.12163575066649339,0.0,0.0,-0.06789572448441974,0.0,0.0,44.0,0.0,1.0,0.0
1074,COc1ccc(C(=O)c2sc3nc(C)cc(-c4cccs4)c3c2N)cc1OC,-0.0,1.0,0.0,0.0,76.93174193026827,0.0,0.0,-0.1273471875345173,0.0,0.0,-0.07175495737988048,0.0,0.0,53.0,0.0,1.0,0.0
1075,COc1ccc(C2=CC3=C(Br)C(=O)C(C)(OC(=O)c4ccc(Cl)nc4)C(=O)C3=CO2)cc1,1.0,0.0,0.0,1.0,37.484704228771406,0.0,1.0,-0.05153126308181681,0.0,1.0,-0.03010828525277323,0.0,0.0,30.0,1.0,-0.0,1.0
1076,COc1ccc(C2=CC3=C(Br)C(=O)C(C)(OC(=O)c4ccco4)C(=O)C3=CO2)cc1,-0.0,1.0,0.0,1.0,43.264946392333975,0.0,1.0,-0.0786549751115752,0.0,1.0,-0.04545901325238423,0.0,0.0,48.0,1.0,-0.0,1.0
1077,COc1ccc(C2=CC3=C(Br)C(=O)C(C)(OC(=O)c4cccs4)C(=O)C3=CO2)cc1,-0.0,1.0,0.0,1.0,51.90204639722088,0.0,1.0,-0.03514054202984453,0.0,1.0,-0.019430581818118225,0.0,0.0,34.0,1.0,-0.0,1.0
